acc,log_file
0.571429,/home/storage/data/cross_tester/voiced_to_svd_a/results/baseline_latents.24000.nn.voiced.mel_mu.1000_0.001_5_512.log
0.571429,/home/storage/data/cross_tester/voiced_to_svd_a/results/baseline_latents.24000.nn.voiced.mel_std.1000_0.0001_10_1024.log
0.571429,/home/storage/data/cross_tester/voiced_to_svd_a/results/nn_latents.24000.nn.voiced.wav2vec_large.1000_0.001_5_1024.log
0.571429,/home/storage/data/cross_tester/voiced_to_svd_a/results/nn_latents.16000.nn.voiced.hubert_base.1000_0.0001_2_512.log
0.571429,/home/storage/data/cross_tester/voiced_to_svd_a/results/nn_latents.24000.nn.voiced.wav2vec_large.100_0.001_5_1024.log
0.571429,/home/storage/data/cross_tester/voiced_to_svd_a/results/baseline_latents.16000.nn.voiced.mel_std.1000_0.0001_10_1024.log
0.571429,/home/storage/data/cross_tester/voiced_to_svd_a/results/nn_latents.16000.nn.voiced.hubert_base.100_0.001_2_512.log
0.571429,/home/storage/data/cross_tester/voiced_to_svd_a/results/nn_latents.24000.nn.voiced.vq_wav2vec_gumbel.1000_0.001_5_1024.log
0.571429,/home/storage/data/cross_tester/voiced_to_svd_a/results/nn_latents.16000.svm.voiced.distilhubert_base.1.0_5_poly.log
0.571429,/home/storage/data/cross_tester/voiced_to_svd_a/results/nn_latents.16000.nn.voiced.npc_960hr.1000_0.0001_5_1024.log
0.571429,/home/storage/data/cross_tester/voiced_to_svd_a/results/baseline_latents.24000.nn.voiced.mel_std.100_0.001_2_1024.log
0.571429,/home/storage/data/cross_tester/voiced_to_svd_a/results/nn_latents.24000.nn.voiced.xls_r_2b.100_0.0001_5_1024.log
0.571429,/home/storage/data/cross_tester/voiced_to_svd_a/results/baseline_latents.24000.nn.voiced.mel_mu.1000_0.0001_10_512.log
0.571429,/home/storage/data/cross_tester/voiced_to_svd_a/results/nn_latents.16000.nn.voiced.hubert_base.1000_0.001_2_512.log
0.571429,/home/storage/data/cross_tester/voiced_to_svd_a/results/baseline_latents.24000.nn.voiced.mel_mu_mel_std_mfcc_mu_mfcc_std.1000_0.0001_10_512.log
0.571429,/home/storage/data/cross_tester/voiced_to_svd_a/results/baseline_latents.16000.nn.voiced.mel_std.1000_0.0001_10_512.log
