train_acc,val_acc,log_file
0.896907,0.668831,/home/workspace/data/nn_latents[1][0]_a_n/16000/nn/results/svd_a.data2vec_base_960.100_0.001_5_512.log
0.865979,0.668831,/home/workspace/data/nn_latents[4][0]_a_n/16000/nn/results/svd_a.data2vec_base_960.1000_0.0001_2_512.log
0.825773,0.668831,/home/workspace/data/nn_latents[10][0]_a_n/16000/nn/results/svd_a.data2vec_base_960.1000_0.0001_2_1024.log
0.800000,0.668831,/home/workspace/data/nn_latents[10][0]_a_n/16000/nn/results/svd_a.data2vec_base_960.100_0.001_5_1024.log
0.798969,0.668831,/home/workspace/data/nn_latents[3][0]_a_n/16000/nn/results/svd_a.data2vec_base_960.100_0.001_2_512.log
0.774227,0.668831,/home/workspace/data/nn_latents[2][0]_a_n/16000/nn/results/svd_a.data2vec_base_960.1000_0.001_1_512.log
0.774227,0.668831,/home/workspace/data/nn_latents[2][0]_a_n/16000/nn/results/svd_a.data2vec_base_960.1000_0.001_1_1024.log
0.771134,0.668831,/home/workspace/data/nn_latents[4][0]_a_n/16000/nn/results/svd_a.data2vec_base_960.100_0.0001_5_1024.log
0.764948,0.668831,/home/workspace/data/nn_latents[10][0]_a_n/16000/nn/results/svd_a.data2vec_base_960.100_0.001_5_512.log
0.718557,0.668831,/home/workspace/data/nn_latents[10][0]_a_n/16000/nn/results/svd_a.data2vec_base_960.100_0.001_2_512.log
1.000000,0.662338,/home/workspace/data/nn_latents[1][0]_a_n/16000/nn/results/svd_a.data2vec_base_960.1000_0.0001_5_1024.log
1.000000,0.662338,/home/workspace/data/nn_latents[2][0]_a_n/16000/nn/results/svd_a.data2vec_base_960.1000_0.001_2_512.log
1.000000,0.662338,/home/workspace/data/nn_latents[5][0]_a_n/16000/nn/results/svd_a.data2vec_base_960.1000_0.001_10_1024.log
1.000000,0.662338,/home/workspace/data/nn_latents[5][0]_a_n/16000/nn/results/svd_a.data2vec_base_960.1000_0.0001_10_512.log
1.000000,0.662338,/home/workspace/data/nn_latents[9][0]_a_n/16000/nn/results/svd_a.data2vec_base_960.1000_0.001_5_1024.log
0.919588,0.662338,/home/workspace/data/nn_latents[2][0]_a_n/16000/nn/results/svd_a.data2vec_base_960.1000_0.0001_2_1024.log
0.823711,0.662338,/home/workspace/data/nn_latents[8][0]_a_n/16000/nn/results/svd_a.data2vec_base_960.100_0.001_2_1024.log
0.774227,0.662338,/home/workspace/data/nn_latents[10][0]_a_n/16000/nn/results/svd_a.data2vec_base_960.1000_0.0001_2_512.log
0.750515,0.662338,/home/workspace/data/nn_latents[4][0]_a_n/16000/nn/results/svd_a.data2vec_base_960.1000_0.001_1_512.log
0.750515,0.662338,/home/workspace/data/nn_latents[4][0]_a_n/16000/nn/results/svd_a.data2vec_base_960.1000_0.001_1_1024.log
0.704124,0.662338,/home/workspace/data/nn_latents[8][0]_a_n/16000/nn/results/svd_a.data2vec_base_960.100_0.0001_10_1024.log
1.000000,0.655844,/home/workspace/data/nn_latents[5][0]_a_n/16000/nn/results/svd_a.data2vec_base_960.1000_0.001_2_512.log
1.000000,0.655844,/home/workspace/data/nn_latents[8][0]_a_n/16000/nn/results/svd_a.data2vec_base_960.1000_0.001_10_1024.log
1.000000,0.655844,/home/workspace/data/nn_latents[10][0]_a_n/16000/nn/results/svd_a.data2vec_base_960.1000_0.0001_5_1024.log
0.773196,0.655844,/home/workspace/data/nn_latents[5][0]_a_n/16000/nn/results/svd_a.data2vec_base_960.1000_0.001_1_512.log
0.773196,0.655844,/home/workspace/data/nn_latents[5][0]_a_n/16000/nn/results/svd_a.data2vec_base_960.1000_0.001_1_1024.log
0.728866,0.655844,/home/workspace/data/nn_latents[11][0]_a_n/16000/nn/results/svd_a.data2vec_base_960.100_0.001_2_1024.log
0.711340,0.655844,/home/workspace/data/nn_latents[8][0]_a_n/16000/nn/results/svd_a.data2vec_base_960.100_0.001_10_512.log
0.711340,0.655844,/home/workspace/data/nn_latents[10][0]_a_n/16000/nn/results/svd_a.data2vec_base_960.1000_0.001_1_512.log
0.711340,0.655844,/home/workspace/data/nn_latents[10][0]_a_n/16000/nn/results/svd_a.data2vec_base_960.1000_0.001_1_1024.log
0.701031,0.655844,/home/workspace/data/nn_latents[2][0]_a_n/16000/nn/results/svd_a.data2vec_base_960.100_0.0001_2_512.log
1.000000,0.649351,/home/workspace/data/nn_latents[1][0]_a_n/16000/nn/results/svd_a.data2vec_base_960.1000_0.0001_10_1024.log
1.000000,0.649351,/home/workspace/data/nn_latents[2][0]_a_n/16000/nn/results/svd_a.data2vec_base_960.1000_0.001_5_1024.log
1.000000,0.649351,/home/workspace/data/nn_latents[2][0]_a_n/16000/nn/results/svd_a.data2vec_base_960.1000_0.0001_5_512.log
1.000000,0.649351,/home/workspace/data/nn_latents[4][0]_a_n/16000/nn/results/svd_a.data2vec_base_960.1000_0.001_5_1024.log
1.000000,0.649351,/home/workspace/data/nn_latents[4][0]_a_n/16000/nn/results/svd_a.data2vec_base_960.1000_0.001_2_512.log
1.000000,0.649351,/home/workspace/data/nn_latents[9][0]_a_n/16000/nn/results/svd_a.data2vec_base_960.1000_0.001_2_1024.log
1.000000,0.649351,/home/workspace/data/nn_latents[10][0]_a_n/16000/nn/results/svd_a.data2vec_base_960.1000_0.0001_10_512.log
0.958763,0.649351,/home/workspace/data/nn_latents[1][0]_a_n/16000/nn/results/svd_a.data2vec_base_960.100_0.001_5_1024.log
0.915464,0.649351,/home/workspace/data/nn_latents[4][0]_a_n/16000/nn/results/svd_a.data2vec_base_960.100_0.001_5_512.log
0.877320,0.649351,/home/workspace/data/nn_latents[6][0]_a_n/16000/nn/results/svd_a.data2vec_base_960.1000_0.0001_2_512.log
0.857732,0.649351,/home/workspace/data/nn_latents[3][0]_a_n/16000/nn/results/svd_a.data2vec_base_960.1000_0.0001_2_512.log
0.835052,0.649351,/home/workspace/data/nn_latents[8][0]_a_n/16000/nn/results/svd_a.data2vec_base_960.100_0.001_5_512.log
0.792784,0.649351,/home/workspace/data/nn_latents[6][0]_a_n/16000/nn/results/svd_a.data2vec_base_960.100_0.001_2_512.log
0.773196,0.649351,/home/workspace/data/nn_latents[11][0]_a_n/16000/nn/results/svd_a.data2vec_base_960.100_0.001_5_512.log
0.737113,0.649351,/home/workspace/data/nn_latents[2][0]_a_n/16000/nn/results/svd_a.data2vec_base_960.100_0.001_10_1024.log
0.730928,0.649351,/home/workspace/data/nn_latents[1][0]_a_n/16000/nn/results/svd_a.data2vec_base_960.100_0.0001_5_512.log
0.726804,0.649351,/home/workspace/data/nn_latents[1][0]_a_n/16000/nn/results/svd_a.data2vec_base_960.100_0.0001_10_512.log
0.720619,0.649351,/home/workspace/data/nn_latents[1][0]_a_n/16000/nn/results/svd_a.data2vec_base_960.100_0.0001_2_512.log
0.702062,0.649351,/home/workspace/data/nn_latents[1][0]_a_n/16000/nn/results/svd_a.data2vec_base_960.100_0.001_1_512.log
0.702062,0.649351,/home/workspace/data/nn_latents[1][0]_a_n/16000/nn/results/svd_a.data2vec_base_960.100_0.001_1_1024.log
0.701031,0.649351,/home/workspace/data/nn_latents[10][0]_a_n/16000/nn/results/svd_a.data2vec_base_960.100_0.0001_5_1024.log
1.000000,0.642857,/home/workspace/data/nn_latents[1][0]_a_n/16000/nn/results/svd_a.data2vec_base_960.1000_0.001_5_1024.log
1.000000,0.642857,/home/workspace/data/nn_latents[1][0]_a_n/16000/nn/results/svd_a.data2vec_base_960.1000_0.0001_5_512.log
1.000000,0.642857,/home/workspace/data/nn_latents[4][0]_a_n/16000/nn/results/svd_a.data2vec_base_960.1000_0.0001_5_512.log
1.000000,0.642857,/home/workspace/data/nn_latents[5][0]_a_n/16000/nn/results/svd_a.data2vec_base_960.1000_0.001_2_1024.log
1.000000,0.642857,/home/workspace/data/nn_latents[8][0]_a_n/16000/nn/results/svd_a.data2vec_base_960.1000_0.0001_5_1024.log
1.000000,0.642857,/home/workspace/data/nn_latents[10][0]_a_n/16000/nn/results/svd_a.data2vec_base_960.1000_0.001_5_1024.log
0.922680,0.642857,/home/workspace/data/nn_latents[3][0]_a_n/16000/nn/results/svd_a.data2vec_base_960.1000_0.0001_2_1024.log
0.896907,0.642857,/home/workspace/data/nn_latents[5][0]_a_n/16000/nn/results/svd_a.data2vec_base_960.1000_0.0001_2_1024.log
0.849485,0.642857,/home/workspace/data/nn_latents[6][0]_a_n/16000/nn/results/svd_a.data2vec_base_960.100_0.001_2_1024.log
0.839175,0.642857,/home/workspace/data/nn_latents[3][0]_a_n/16000/nn/results/svd_a.data2vec_base_960.100_0.001_2_1024.log
0.838144,0.642857,/home/workspace/data/nn_latents[8][0]_a_n/16000/nn/results/svd_a.data2vec_base_960.1000_0.0001_2_512.log
0.758763,0.642857,/home/workspace/data/nn_latents[6][0]_a_n/16000/nn/results/svd_a.data2vec_base_960.1000_0.001_1_512.log
0.758763,0.642857,/home/workspace/data/nn_latents[6][0]_a_n/16000/nn/results/svd_a.data2vec_base_960.1000_0.001_1_1024.log
0.721649,0.642857,/home/workspace/data/nn_latents[2][0]_a_n/16000/nn/results/svd_a.data2vec_base_960.100_0.0001_10_1024.log
0.719588,0.642857,/home/workspace/data/nn_latents[2][0]_a_n/16000/nn/results/svd_a.data2vec_base_960.100_0.0001_10_512.log
1.000000,0.636364,/home/workspace/data/nn_latents[1][0]_a_n/16000/nn/results/svd_a.data2vec_base_960.1000_0.001_10_1024.log
1.000000,0.636364,/home/workspace/data/nn_latents[1][0]_a_n/16000/nn/results/svd_a.data2vec_base_960.1000_0.0001_10_512.log
1.000000,0.636364,/home/workspace/data/nn_latents[2][0]_a_n/16000/nn/results/svd_a.data2vec_base_960.1000_0.001_10_1024.log
1.000000,0.636364,/home/workspace/data/nn_latents[5][0]_a_n/16000/nn/results/svd_a.data2vec_base_960.1000_0.001_5_1024.log
1.000000,0.636364,/home/workspace/data/nn_latents[5][0]_a_n/16000/nn/results/svd_a.data2vec_base_960.1000_0.001_10_512.log
1.000000,0.636364,/home/workspace/data/nn_latents[5][0]_a_n/16000/nn/results/svd_a.data2vec_base_960.1000_0.0001_5_512.log
1.000000,0.636364,/home/workspace/data/nn_latents[6][0]_a_n/16000/nn/results/svd_a.data2vec_base_960.1000_0.001_5_1024.log
1.000000,0.636364,/home/workspace/data/nn_latents[6][0]_a_n/16000/nn/results/svd_a.data2vec_base_960.100_0.001_5_1024.log
1.000000,0.636364,/home/workspace/data/nn_latents[9][0]_a_n/16000/nn/results/svd_a.data2vec_base_960.1000_0.001_5_512.log
1.000000,0.636364,/home/workspace/data/nn_latents[10][0]_a_n/16000/nn/results/svd_a.data2vec_base_960.1000_0.001_5_512.log
1.000000,0.636364,/home/workspace/data/nn_latents[10][0]_a_n/16000/nn/results/svd_a.data2vec_base_960.1000_0.0001_10_1024.log
0.970103,0.636364,/home/workspace/data/nn_latents[1][0]_a_n/16000/nn/results/svd_a.data2vec_base_960.1000_0.001_10_512.log
0.931959,0.636364,/home/workspace/data/nn_latents[6][0]_a_n/16000/nn/results/svd_a.data2vec_base_960.1000_0.0001_2_1024.log
0.923711,0.636364,/home/workspace/data/nn_latents[2][0]_a_n/16000/nn/results/svd_a.data2vec_base_960.100_0.001_5_512.log
0.920619,0.636364,/home/workspace/data/nn_latents[5][0]_a_n/16000/nn/results/svd_a.data2vec_base_960.100_0.001_5_512.log
0.861856,0.636364,/home/workspace/data/nn_latents[9][0]_a_n/16000/nn/results/svd_a.data2vec_base_960.1000_0.0001_2_1024.log
0.808247,0.636364,/home/workspace/data/nn_latents[5][0]_a_n/16000/nn/results/svd_a.data2vec_base_960.100_0.0001_5_1024.log
0.807216,0.636364,/home/workspace/data/nn_latents[11][0]_a_n/16000/nn/results/svd_a.data2vec_base_960.1000_0.0001_2_1024.log
0.760825,0.636364,/home/workspace/data/nn_latents[3][0]_a_n/16000/nn/results/svd_a.data2vec_base_960.1000_0.001_1_512.log
0.760825,0.636364,/home/workspace/data/nn_latents[3][0]_a_n/16000/nn/results/svd_a.data2vec_base_960.1000_0.001_1_1024.log
0.759794,0.636364,/home/workspace/data/nn_latents[11][0]_a_n/16000/nn/results/svd_a.data2vec_base_960.1000_0.0001_2_512.log
0.714433,0.636364,/home/workspace/data/nn_latents[3][0]_a_n/16000/nn/results/svd_a.data2vec_base_960.100_0.0001_10_512.log
0.705155,0.636364,/home/workspace/data/nn_latents[6][0]_a_n/16000/nn/results/svd_a.data2vec_base_960.100_0.0001_5_512.log
0.698969,0.636364,/home/workspace/data/nn_latents[11][0]_a_n/16000/nn/results/svd_a.data2vec_base_960.1000_0.001_1_512.log
0.698969,0.636364,/home/workspace/data/nn_latents[11][0]_a_n/16000/nn/results/svd_a.data2vec_base_960.1000_0.001_1_1024.log
0.694845,0.636364,/home/workspace/data/nn_latents[4][0]_a_n/16000/nn/results/svd_a.data2vec_base_960.100_0.0001_10_512.log
1.000000,0.629870,/home/workspace/data/nn_latents[2][0]_a_n/16000/nn/results/svd_a.data2vec_base_960.1000_0.001_5_512.log
1.000000,0.629870,/home/workspace/data/nn_latents[2][0]_a_n/16000/nn/results/svd_a.data2vec_base_960.1000_0.0001_5_1024.log
1.000000,0.629870,/home/workspace/data/nn_latents[3][0]_a_n/16000/nn/results/svd_a.data2vec_base_960.1000_0.001_2_1024.log
1.000000,0.629870,/home/workspace/data/nn_latents[4][0]_a_n/16000/nn/results/svd_a.data2vec_base_960.1000_0.0001_10_512.log
1.000000,0.629870,/home/workspace/data/nn_latents[6][0]_a_n/16000/nn/results/svd_a.data2vec_base_960.1000_0.001_5_512.log
1.000000,0.629870,/home/workspace/data/nn_latents[6][0]_a_n/16000/nn/results/svd_a.data2vec_base_960.1000_0.0001_10_512.log
1.000000,0.629870,/home/workspace/data/nn_latents[9][0]_a_n/16000/nn/results/svd_a.data2vec_base_960.1000_0.0001_10_512.log
0.906186,0.629870,/home/workspace/data/nn_latents[8][0]_a_n/16000/nn/results/svd_a.data2vec_base_960.1000_0.0001_2_1024.log
0.849485,0.629870,/home/workspace/data/nn_latents[5][0]_a_n/16000/nn/results/svd_a.data2vec_base_960.1000_0.0001_2_512.log
0.795876,0.629870,/home/workspace/data/nn_latents[9][0]_a_n/16000/nn/results/svd_a.data2vec_base_960.100_0.001_5_1024.log
0.789691,0.629870,/home/workspace/data/nn_latents[5][0]_a_n/16000/nn/results/svd_a.data2vec_base_960.100_0.001_2_512.log
0.762887,0.629870,/home/workspace/data/nn_latents[3][0]_a_n/16000/nn/results/svd_a.data2vec_base_960.100_0.0001_10_1024.log
0.737113,0.629870,/home/workspace/data/nn_latents[4][0]_a_n/16000/nn/results/svd_a.data2vec_base_960.100_0.001_10_512.log
0.729897,0.629870,/home/workspace/data/nn_latents[4][0]_a_n/16000/nn/results/svd_a.data2vec_base_960.100_0.0001_10_1024.log
0.721649,0.629870,/home/workspace/data/nn_latents[12][0]_a_n/16000/nn/results/svd_a.data2vec_base_960.1000_0.0001_2_512.log
0.713402,0.629870,/home/workspace/data/nn_latents[1][0]_a_n/16000/nn/results/svd_a.data2vec_base_960.1000_0.0001_1_1024.log
0.713402,0.629870,/home/workspace/data/nn_latents[1][0]_a_n/16000/nn/results/svd_a.data2vec_base_960.1000_0.0001_1_512.log
0.709278,0.629870,/home/workspace/data/nn_latents[3][0]_a_n/16000/nn/results/svd_a.data2vec_base_960.100_0.0001_5_512.log
0.705155,0.629870,/home/workspace/data/nn_latents[2][0]_a_n/16000/nn/results/svd_a.data2vec_base_960.100_0.0001_2_1024.log
0.703093,0.629870,/home/workspace/data/nn_latents[3][0]_a_n/16000/nn/results/svd_a.data2vec_base_960.100_0.001_10_512.log
0.671134,0.629870,/home/workspace/data/nn_latents[12][0]_a_n/16000/nn/results/svd_a.data2vec_base_960.100_0.001_2_512.log
0.659794,0.629870,/home/workspace/data/nn_latents[12][0]_a_n/16000/nn/results/svd_a.data2vec_base_960.1000_0.001_1_512.log
0.659794,0.629870,/home/workspace/data/nn_latents[12][0]_a_n/16000/nn/results/svd_a.data2vec_base_960.1000_0.001_1_1024.log
0.654639,0.629870,/home/workspace/data/nn_latents[12][0]_a_n/16000/nn/results/svd_a.data2vec_base_960.100_0.0001_5_1024.log
1.000000,0.623377,/home/workspace/data/nn_latents[4][0]_a_n/16000/nn/results/svd_a.data2vec_base_960.1000_0.001_10_1024.log
1.000000,0.623377,/home/workspace/data/nn_latents[4][0]_a_n/16000/nn/results/svd_a.data2vec_base_960.1000_0.0001_10_1024.log
1.000000,0.623377,/home/workspace/data/nn_latents[5][0]_a_n/16000/nn/results/svd_a.data2vec_base_960.1000_0.0001_5_1024.log
1.000000,0.623377,/home/workspace/data/nn_latents[6][0]_a_n/16000/nn/results/svd_a.data2vec_base_960.1000_0.0001_10_1024.log
1.000000,0.623377,/home/workspace/data/nn_latents[10][0]_a_n/16000/nn/results/svd_a.data2vec_base_960.1000_0.001_10_1024.log
1.000000,0.623377,/home/workspace/data/nn_latents[10][0]_a_n/16000/nn/results/svd_a.data2vec_base_960.1000_0.0001_5_512.log
0.995876,0.623377,/home/workspace/data/nn_latents[5][0]_a_n/16000/nn/results/svd_a.data2vec_base_960.100_0.001_5_1024.log
0.986598,0.623377,/home/workspace/data/nn_latents[10][0]_a_n/16000/nn/results/svd_a.data2vec_base_960.1000_0.001_2_512.log
0.716495,0.623377,/home/workspace/data/nn_latents[11][0]_a_n/16000/nn/results/svd_a.data2vec_base_960.100_0.001_2_512.log
0.711340,0.623377,/home/workspace/data/nn_latents[6][0]_a_n/16000/nn/results/svd_a.data2vec_base_960.100_0.0001_10_512.log
0.703093,0.623377,/home/workspace/data/nn_latents[2][0]_a_n/16000/nn/results/svd_a.data2vec_base_960.1000_0.0001_1_1024.log
0.703093,0.623377,/home/workspace/data/nn_latents[2][0]_a_n/16000/nn/results/svd_a.data2vec_base_960.1000_0.0001_1_512.log
0.701031,0.623377,/home/workspace/data/nn_latents[4][0]_a_n/16000/nn/results/svd_a.data2vec_base_960.100_0.0001_2_1024.log
0.692784,0.623377,/home/workspace/data/nn_latents[12][0]_a_n/16000/nn/results/svd_a.data2vec_base_960.100_0.001_2_1024.log
0.665979,0.623377,/home/workspace/data/nn_latents[10][0]_a_n/16000/nn/results/svd_a.data2vec_base_960.100_0.001_10_512.log
0.646392,0.623377,/home/workspace/data/nn_latents[4][0]_a_n/16000/nn/results/svd_a.data2vec_base_960.100_0.001_1_512.log
0.646392,0.623377,/home/workspace/data/nn_latents[4][0]_a_n/16000/nn/results/svd_a.data2vec_base_960.100_0.001_1_1024.log
1.000000,0.616883,/home/workspace/data/nn_latents[2][0]_a_n/16000/nn/results/svd_a.data2vec_base_960.1000_0.0001_10_1024.log
1.000000,0.616883,/home/workspace/data/nn_latents[2][0]_a_n/16000/nn/results/svd_a.data2vec_base_960.1000_0.0001_10_512.log
1.000000,0.616883,/home/workspace/data/nn_latents[5][0]_a_n/16000/nn/results/svd_a.data2vec_base_960.1000_0.001_5_512.log
1.000000,0.616883,/home/workspace/data/nn_latents[6][0]_a_n/16000/nn/results/svd_a.data2vec_base_960.1000_0.0001_5_1024.log
1.000000,0.616883,/home/workspace/data/nn_latents[8][0]_a_n/16000/nn/results/svd_a.data2vec_base_960.1000_0.001_5_1024.log
1.000000,0.616883,/home/workspace/data/nn_latents[9][0]_a_n/16000/nn/results/svd_a.data2vec_base_960.1000_0.001_10_1024.log
1.000000,0.616883,/home/workspace/data/nn_latents[9][0]_a_n/16000/nn/results/svd_a.data2vec_base_960.1000_0.001_2_512.log
1.000000,0.616883,/home/workspace/data/nn_latents[12][0]_a_n/16000/nn/results/svd_a.data2vec_base_960.1000_0.0001_5_1024.log
0.967010,0.616883,/home/workspace/data/nn_latents[12][0]_a_n/16000/nn/results/svd_a.data2vec_base_960.1000_0.001_10_1024.log
0.961856,0.616883,/home/workspace/data/nn_latents[6][0]_a_n/16000/nn/results/svd_a.data2vec_base_960.100_0.001_5_512.log
0.907216,0.616883,/home/workspace/data/nn_latents[3][0]_a_n/16000/nn/results/svd_a.data2vec_base_960.100_0.001_5_512.log
0.829897,0.616883,/home/workspace/data/nn_latents[8][0]_a_n/16000/nn/results/svd_a.data2vec_base_960.100_0.001_5_1024.log
0.796907,0.616883,/home/workspace/data/nn_latents[6][0]_a_n/16000/nn/results/svd_a.data2vec_base_960.100_0.0001_5_1024.log
0.768041,0.616883,/home/workspace/data/nn_latents[12][0]_a_n/16000/nn/results/svd_a.data2vec_base_960.1000_0.0001_2_1024.log
0.746392,0.616883,/home/workspace/data/nn_latents[5][0]_a_n/16000/nn/results/svd_a.data2vec_base_960.100_0.001_10_1024.log
0.741237,0.616883,/home/workspace/data/nn_latents[5][0]_a_n/16000/nn/results/svd_a.data2vec_base_960.100_0.0001_10_1024.log
0.725773,0.616883,/home/workspace/data/nn_latents[1][0]_a_n/16000/nn/results/svd_a.data2vec_base_960.100_0.0001_2_1024.log
0.697938,0.616883,/home/workspace/data/nn_latents[2][0]_a_n/16000/nn/results/svd_a.data2vec_base_960.100_0.001_1_512.log
0.697938,0.616883,/home/workspace/data/nn_latents[2][0]_a_n/16000/nn/results/svd_a.data2vec_base_960.100_0.001_1_1024.log
0.697938,0.616883,/home/workspace/data/nn_latents[4][0]_a_n/16000/nn/results/svd_a.data2vec_base_960.100_0.0001_5_512.log
0.685567,0.616883,/home/workspace/data/nn_latents[3][0]_a_n/16000/nn/results/svd_a.data2vec_base_960.100_0.0001_2_512.log
