acc,log_file
0.504348,/home/storage/data/cross_tester/voiced_to_svd_aiu/results/baseline_latents.24000.nn.voiced.mfcc_std.1000_0.0001_2_1024.log
0.504348,/home/storage/data/cross_tester/voiced_to_svd_aiu/results/nn_latents.24000.nn.voiced.hubert_base.1000_0.001_10_512.log
0.504348,/home/storage/data/cross_tester/voiced_to_svd_aiu/results/baseline_latents.16000.nn.voiced.mel_std.1000_0.0001_10_512.log
0.504348,/home/storage/data/cross_tester/voiced_to_svd_aiu/results/baseline_latents.16000.nn.voiced.mfcc_mu.1000_0.001_2_512.log
0.502174,/home/storage/data/cross_tester/voiced_to_svd_aiu/results/baseline_latents.24000.nn.voiced.mel_std.100_0.001_5_1024.log
0.502174,/home/storage/data/cross_tester/voiced_to_svd_aiu/results/baseline_latents.24000.nn.voiced.mfcc_std.1000_0.001_5_1024.log
0.502174,/home/storage/data/cross_tester/voiced_to_svd_aiu/results/nn_latents.24000.nn.voiced.wav2vec_large.1000_0.001_10_512.log
0.502174,/home/storage/data/cross_tester/voiced_to_svd_aiu/results/nn_latents.16000.nn.voiced.apc_960hr.1000_0.0001_2_1024.log
0.500000,/home/storage/data/cross_tester/voiced_to_svd_aiu/results/nn_latents.16000.nn.voiced.vq_apc_960hr.100_0.001_5_512.log
0.500000,/home/storage/data/cross_tester/voiced_to_svd_aiu/results/nn_latents.16000.nn.voiced.vq_apc_960hr.100_0.001_2_1024.log
0.500000,/home/storage/data/cross_tester/voiced_to_svd_aiu/results/nn_latents.24000.svm.voiced.decoar2.1.0_20_poly.log
0.500000,/home/storage/data/cross_tester/voiced_to_svd_aiu/results/nn_latents.16000.nn.voiced.vq_apc_960hr.1000_0.0001_10_1024.log
0.500000,/home/storage/data/cross_tester/voiced_to_svd_aiu/results/nn_latents.16000.nn.voiced.apc_960hr.1000_0.001_5_512.log
0.500000,/home/storage/data/cross_tester/voiced_to_svd_aiu/results/nn_latents.24000.nn.voiced.vq_apc_960hr.100_0.001_5_512.log
0.500000,/home/storage/data/cross_tester/voiced_to_svd_aiu/results/nn_latents.16000.nn.voiced.npc_960hr.100_0.0001_2_512.log
0.500000,/home/storage/data/cross_tester/voiced_to_svd_aiu/results/nn_latents.16000.nn.voiced.apc_960hr.100_0.001_5_512.log
0.500000,/home/storage/data/cross_tester/voiced_to_svd_aiu/results/baseline_latents.24000.nn.voiced.mfcc_std.1000_0.001_2_1024.log
0.500000,/home/storage/data/cross_tester/voiced_to_svd_aiu/results/baseline_latents.24000.nn.voiced.mfcc_std.100_0.0001_5_1024.log
0.500000,/home/storage/data/cross_tester/voiced_to_svd_aiu/results/nn_latents.16000.nn.voiced.apc_960hr.1000_0.0001_10_1024.log
0.500000,/home/storage/data/cross_tester/voiced_to_svd_aiu/results/nn_latents.16000.nn.voiced.apc_960hr.100_0.001_5_1024.log
0.500000,/home/storage/data/cross_tester/voiced_to_svd_aiu/results/baseline_latents.24000.nn.voiced.mfcc_std.100_0.0001_5_512.log
0.500000,/home/storage/data/cross_tester/voiced_to_svd_aiu/results/baseline_latents.24000.nn.voiced.mfcc_std.1000_0.001_5_512.log
0.500000,/home/storage/data/cross_tester/voiced_to_svd_aiu/results/nn_latents.24000.svm.voiced.decoar_layers.1.0_5_poly.log
0.500000,/home/storage/data/cross_tester/voiced_to_svd_aiu/results/nn_latents.16000.nn.voiced.apc_960hr.1000_0.001_5_1024.log
0.500000,/home/storage/data/cross_tester/voiced_to_svd_aiu/results/baseline_latents.24000.nn.voiced.mfcc_std.100_0.001_5_1024.log
0.500000,/home/storage/data/cross_tester/voiced_to_svd_aiu/results/nn_latents.16000.nn.voiced.vq_apc_960hr.100_0.001_5_1024.log
0.500000,/home/storage/data/cross_tester/voiced_to_svd_aiu/results/baseline_latents.16000.nn.voiced.mfcc_mu.1000_0.001_10_1024.log
0.500000,/home/storage/data/cross_tester/voiced_to_svd_aiu/results/baseline_latents.24000.svm.voiced.mfcc_mu.1.0_20_poly.log
0.500000,/home/storage/data/cross_tester/voiced_to_svd_aiu/results/baseline_latents.24000.nn.voiced.mel_std.100_0.001_5_512.log
0.500000,/home/storage/data/cross_tester/voiced_to_svd_aiu/results/nn_latents.16000.svm.voiced.apc_960hr.1.0_20_poly.log
0.500000,/home/storage/data/cross_tester/voiced_to_svd_aiu/results/nn_latents.16000.nn.voiced.vq_apc_960hr.100_0.0001_5_1024.log
0.500000,/home/storage/data/cross_tester/voiced_to_svd_aiu/results/baseline_latents.16000.nn.voiced.mfcc_std.1000_0.0001_2_512.log
0.500000,/home/storage/data/cross_tester/voiced_to_svd_aiu/results/nn_latents.16000.nn.voiced.vq_apc_960hr.100_0.001_2_512.log
0.500000,/home/storage/data/cross_tester/voiced_to_svd_aiu/results/nn_latents.16000.nn.voiced.apc_960hr.100_0.0001_5_1024.log
0.500000,/home/storage/data/cross_tester/voiced_to_svd_aiu/results/nn_latents.24000.nn.voiced.decoar_layers.1000_0.001_10_1024.log
0.497826,/home/storage/data/cross_tester/voiced_to_svd_aiu/results/baseline_latents.24000.nn.voiced.mfcc_std.1000_0.0001_10_1024.log
0.497826,/home/storage/data/cross_tester/voiced_to_svd_aiu/results/nn_latents.24000.svm.voiced.wav2vec_large.1.0_10_poly.log
0.497826,/home/storage/data/cross_tester/voiced_to_svd_aiu/results/baseline_latents.24000.nn.voiced.mel_std.1000_0.001_5_512.log
0.495652,/home/storage/data/cross_tester/voiced_to_svd_aiu/results/baseline_latents.16000.nn.voiced.mel_std.1000_0.0001_5_1024.log
0.495652,/home/storage/data/cross_tester/voiced_to_svd_aiu/results/baseline_latents.24000.nn.voiced.mfcc_mu.100_0.001_5_1024.log
0.495652,/home/storage/data/cross_tester/voiced_to_svd_aiu/results/baseline_latents.24000.nn.voiced.mel_mu.1000_0.0001_2_1024.log
0.495652,/home/storage/data/cross_tester/voiced_to_svd_aiu/results/nn_latents.24000.nn.voiced.data2vec_base_960.1000_0.001_1_1024.log
0.495652,/home/storage/data/cross_tester/voiced_to_svd_aiu/results/nn_latents.24000.nn.voiced.data2vec_base_960.1000_0.001_1_512.log
0.495652,/home/storage/data/cross_tester/voiced_to_svd_aiu/results/nn_latents.24000.nn.voiced.data2vec_base_960.100_0.0001_5_1024.log
0.495652,/home/storage/data/cross_tester/voiced_to_svd_aiu/results/baseline_latents.24000.nn.voiced.mfcc_mu_mfcc_std.1000_0.001_2_1024.log
0.495652,/home/storage/data/cross_tester/voiced_to_svd_aiu/results/baseline_latents.16000.nn.voiced.mel_mu.1000_0.0001_10_512.log
0.495652,/home/storage/data/cross_tester/voiced_to_svd_aiu/results/baseline_latents.24000.nn.voiced.mel_std.1000_0.0001_10_512.log
0.495652,/home/storage/data/cross_tester/voiced_to_svd_aiu/results/nn_latents.24000.svm.voiced.wav2vec_large.1.0_20_poly.log
0.493478,/home/storage/data/cross_tester/voiced_to_svd_aiu/results/baseline_latents.24000.nn.voiced.mel_std.1000_0.0001_10_1024.log
0.493478,/home/storage/data/cross_tester/voiced_to_svd_aiu/results/baseline_latents.24000.nn.voiced.mfcc_std.1000_0.0001_5_1024.log
0.493478,/home/storage/data/cross_tester/voiced_to_svd_aiu/results/baseline_latents.24000.nn.voiced.mel_std.1000_0.001_5_1024.log
0.493478,/home/storage/data/cross_tester/voiced_to_svd_aiu/results/baseline_latents.24000.svm.voiced.mfcc_std.1.0_10_poly.log
0.493478,/home/storage/data/cross_tester/voiced_to_svd_aiu/results/baseline_latents.16000.svm.voiced.mfcc_std.1.0_10_poly.log
0.493478,/home/storage/data/cross_tester/voiced_to_svd_aiu/results/baseline_latents.16000.svm.voiced.mfcc_std.1.0_20_poly.log
0.491304,/home/storage/data/cross_tester/voiced_to_svd_aiu/results/nn_latents.24000.nn.voiced.data2vec_base_960.100_0.001_2_512.log
0.491304,/home/storage/data/cross_tester/voiced_to_svd_aiu/results/nn_latents.24000.nn.voiced.data2vec_base_960.100_0.001_2_1024.log
0.491304,/home/storage/data/cross_tester/voiced_to_svd_aiu/results/baseline_latents.24000.nn.voiced.mel_mu_mel_std.1000_0.0001_10_1024.log
0.491304,/home/storage/data/cross_tester/voiced_to_svd_aiu/results/baseline_latents.16000.nn.voiced.mel_std.100_0.001_10_512.log
0.491304,/home/storage/data/cross_tester/voiced_to_svd_aiu/results/nn_latents.24000.nn.voiced.data2vec_base_960.1000_0.001_5_512.log
0.491304,/home/storage/data/cross_tester/voiced_to_svd_aiu/results/baseline_latents.16000.nn.voiced.mfcc_mu.1000_0.0001_2_1024.log
0.491304,/home/storage/data/cross_tester/voiced_to_svd_aiu/results/baseline_latents.24000.nn.voiced.mel_mu_mel_std_mfcc_mu_mfcc_std.100_0.0001_10_512.log
0.489130,/home/storage/data/cross_tester/voiced_to_svd_aiu/results/baseline_latents.16000.nn.voiced.mfcc_mu_mfcc_std.1000_0.001_2_512.log
0.489130,/home/storage/data/cross_tester/voiced_to_svd_aiu/results/nn_latents.16000.svm.voiced.npc_960hr.1.0_5_poly.log
0.489130,/home/storage/data/cross_tester/voiced_to_svd_aiu/results/baseline_latents.16000.nn.voiced.mel_std.1000_0.0001_10_1024.log
0.489130,/home/storage/data/cross_tester/voiced_to_svd_aiu/results/baseline_latents.24000.nn.voiced.mfcc_mu.1000_0.001_5_1024.log
0.489130,/home/storage/data/cross_tester/voiced_to_svd_aiu/results/baseline_latents.16000.nn.voiced.mel_mu.1000_0.0001_10_1024.log
0.486957,/home/storage/data/cross_tester/voiced_to_svd_aiu/results/nn_latents.24000.nn.voiced.data2vec_base_960.1000_0.001_5_1024.log
0.486957,/home/storage/data/cross_tester/voiced_to_svd_aiu/results/baseline_latents.16000.nn.voiced.mfcc_mu_mfcc_std.1000_0.001_2_1024.log
0.486957,/home/storage/data/cross_tester/voiced_to_svd_aiu/results/baseline_latents.24000.nn.voiced.mel_std.100_0.001_10_1024.log
0.486957,/home/storage/data/cross_tester/voiced_to_svd_aiu/results/baseline_latents.16000.nn.voiced.mel_std.100_0.0001_5_512.log
0.486957,/home/storage/data/cross_tester/voiced_to_svd_aiu/results/baseline_latents.16000.nn.voiced.mel_mu_mel_std.100_0.001_5_512.log
0.484783,/home/storage/data/cross_tester/voiced_to_svd_aiu/results/nn_latents.24000.nn.voiced.data2vec_base_960.1000_0.0001_2_1024.log
0.484783,/home/storage/data/cross_tester/voiced_to_svd_aiu/results/baseline_latents.24000.nn.voiced.mel_std.100_0.0001_5_512.log
0.482609,/home/storage/data/cross_tester/voiced_to_svd_aiu/results/nn_latents.24000.nn.voiced.data2vec_base_960.1000_0.0001_2_512.log
0.482609,/home/storage/data/cross_tester/voiced_to_svd_aiu/results/nn_latents.24000.nn.voiced.data2vec_base_960.1000_0.0001_10_1024.log
0.482609,/home/storage/data/cross_tester/voiced_to_svd_aiu/results/nn_latents.24000.nn.voiced.data2vec_base_960.100_0.001_5_512.log
0.480435,/home/storage/data/cross_tester/voiced_to_svd_aiu/results/baseline_latents.24000.nn.voiced.mel_mu.1000_0.0001_10_1024.log
0.480435,/home/storage/data/cross_tester/voiced_to_svd_aiu/results/baseline_latents.16000.nn.voiced.mel_std.100_0.001_5_1024.log
0.480435,/home/storage/data/cross_tester/voiced_to_svd_aiu/results/baseline_latents.24000.nn.voiced.mel_std.100_0.0001_10_1024.log
0.480435,/home/storage/data/cross_tester/voiced_to_svd_aiu/results/baseline_latents.24000.nn.voiced.mel_mu.100_0.001_5_512.log
0.478261,/home/storage/data/cross_tester/voiced_to_svd_aiu/results/baseline_latents.24000.nn.voiced.mel_mu_mel_std.1000_0.0001_2_1024.log
0.478261,/home/storage/data/cross_tester/voiced_to_svd_aiu/results/baseline_latents.16000.nn.voiced.mel_std.100_0.0001_10_512.log
0.478261,/home/storage/data/cross_tester/voiced_to_svd_aiu/results/baseline_latents.24000.nn.voiced.mel_mu_mel_std.100_0.0001_2_1024.log
0.478261,/home/storage/data/cross_tester/voiced_to_svd_aiu/results/nn_latents.24000.nn.voiced.data2vec_base_960.1000_0.0001_10_512.log
0.478261,/home/storage/data/cross_tester/voiced_to_svd_aiu/results/baseline_latents.16000.nn.voiced.mel_mu.100_0.0001_10_512.log
0.476087,/home/storage/data/cross_tester/voiced_to_svd_aiu/results/baseline_latents.16000.svm.voiced.mfcc_std.1.0_5_linear.log
0.476087,/home/storage/data/cross_tester/voiced_to_svd_aiu/results/baseline_latents.16000.nn.voiced.mel_mu_mel_std_mfcc_mu_mfcc_std.1000_0.001_2_1024.log
0.476087,/home/storage/data/cross_tester/voiced_to_svd_aiu/results/baseline_latents.16000.svm.voiced.mfcc_std.1.0_20_linear.log
0.476087,/home/storage/data/cross_tester/voiced_to_svd_aiu/results/baseline_latents.16000.svm.voiced.mfcc_std.1.0_10_linear.log
0.476087,/home/storage/data/cross_tester/voiced_to_svd_aiu/results/baseline_latents.16000.nn.voiced.mel_std.1000_0.0001_5_512.log
0.476087,/home/storage/data/cross_tester/voiced_to_svd_aiu/results/baseline_latents.16000.nn.voiced.mel_mu_mel_std_mfcc_mu_mfcc_std.100_0.001_2_1024.log
0.473913,/home/storage/data/cross_tester/voiced_to_svd_aiu/results/baseline_latents.24000.nn.voiced.mel_mu.100_0.0001_2_1024.log
0.473913,/home/storage/data/cross_tester/voiced_to_svd_aiu/results/baseline_latents.16000.nn.voiced.mel_std.100_0.0001_10_1024.log
0.473913,/home/storage/data/cross_tester/voiced_to_svd_aiu/results/nn_latents.24000.nn.voiced.data2vec_base_960.1000_0.001_10_512.log
0.473913,/home/storage/data/cross_tester/voiced_to_svd_aiu/results/baseline_latents.24000.nn.voiced.mel_mu_mel_std.100_0.0001_10_1024.log
0.473913,/home/storage/data/cross_tester/voiced_to_svd_aiu/results/baseline_latents.24000.nn.voiced.mel_std.1000_0.0001_5_1024.log
0.471739,/home/storage/data/cross_tester/voiced_to_svd_aiu/results/nn_latents.24000.nn.voiced.decoar_layers.100_0.0001_1_1024.log
0.471739,/home/storage/data/cross_tester/voiced_to_svd_aiu/results/nn_latents.24000.nn.voiced.decoar_layers.100_0.0001_1_512.log
0.469565,/home/storage/data/cross_tester/voiced_to_svd_aiu/results/baseline_latents.16000.nn.voiced.mel_std.1000_0.001_5_1024.log
0.465217,/home/storage/data/cross_tester/voiced_to_svd_aiu/results/baseline_latents.24000.nn.voiced.mel_mu.1000_0.0001_5_1024.log
0.465217,/home/storage/data/cross_tester/voiced_to_svd_aiu/results/baseline_latents.16000.nn.voiced.mel_mu.1000_0.001_10_512.log
0.463043,/home/storage/data/cross_tester/voiced_to_svd_aiu/results/baseline_latents.16000.nn.voiced.mel_mu.100_0.001_10_512.log
0.463043,/home/storage/data/cross_tester/voiced_to_svd_aiu/results/nn_latents.24000.nn.voiced.data2vec_base_960.100_0.001_5_1024.log
0.463043,/home/storage/data/cross_tester/voiced_to_svd_aiu/results/baseline_latents.16000.svm.voiced.mel_mu.1.0_10_linear.log
0.463043,/home/storage/data/cross_tester/voiced_to_svd_aiu/results/baseline_latents.16000.svm.voiced.mel_mu.1.0_20_linear.log
0.463043,/home/storage/data/cross_tester/voiced_to_svd_aiu/results/nn_latents.16000.nn.voiced.xls_r_2b.1000_0.001_10_1024.log
0.463043,/home/storage/data/cross_tester/voiced_to_svd_aiu/results/baseline_latents.24000.nn.voiced.mel_std.1000_0.0001_5_512.log
0.463043,/home/storage/data/cross_tester/voiced_to_svd_aiu/results/baseline_latents.16000.svm.voiced.mel_mu.1.0_5_linear.log
0.450000,/home/storage/data/cross_tester/voiced_to_svd_aiu/results/baseline_latents.16000.nn.voiced.mfcc_mu_mfcc_std.1000_0.001_10_1024.log
0.447826,/home/storage/data/cross_tester/voiced_to_svd_aiu/results/baseline_latents.16000.nn.voiced.mfcc_mu.1000_0.001_2_1024.log
0.445652,/home/storage/data/cross_tester/voiced_to_svd_aiu/results/baseline_latents.16000.nn.voiced.mel_mu_mel_std_mfcc_mu_mfcc_std.100_0.0001_2_1024.log
0.443478,/home/storage/data/cross_tester/voiced_to_svd_aiu/results/baseline_latents.16000.nn.voiced.mel_mu_mel_std_mfcc_mu_mfcc_std.1000_0.0001_2_1024.log
0.430435,/home/storage/data/cross_tester/voiced_to_svd_aiu/results/baseline_latents.24000.nn.voiced.mel_mu.1000_0.0001_2_512.log
0.426087,/home/storage/data/cross_tester/voiced_to_svd_aiu/results/baseline_latents.24000.nn.voiced.mel_mu.100_0.0001_2_512.log
0.406522,/home/storage/data/cross_tester/voiced_to_svd_aiu/results/baseline_latents.24000.nn.voiced.mel_mu_mel_std.100_0.0001_2_512.log
0.395652,/home/storage/data/cross_tester/voiced_to_svd_aiu/results/baseline_latents.24000.nn.voiced.mel_mu_mel_std.1000_0.0001_2_512.log
0.317391,/home/storage/data/cross_tester/voiced_to_svd_aiu/results/baseline_latents.16000.nn.voiced.mel_mu_mel_std.1000_0.0001_2_512.log
0.310870,/home/storage/data/cross_tester/voiced_to_svd_aiu/results/baseline_latents.24000.nn.voiced.mfcc_mu_mfcc_std.100_0.0001_2_512.log
0.308696,/home/storage/data/cross_tester/voiced_to_svd_aiu/results/baseline_latents.16000.nn.voiced.mel_mu_mel_std.100_0.0001_2_512.log
0.289130,/home/storage/data/cross_tester/voiced_to_svd_aiu/results/baseline_latents.24000.nn.voiced.mel_mu_mel_std.100_0.001_1_1024.log
0.289130,/home/storage/data/cross_tester/voiced_to_svd_aiu/results/baseline_latents.24000.nn.voiced.mel_mu_mel_std.100_0.001_1_512.log
0.282609,/home/storage/data/cross_tester/voiced_to_svd_aiu/results/baseline_latents.16000.nn.voiced.mel_mu_mel_std_mfcc_mu_mfcc_std.100_0.001_1_512.log
0.282609,/home/storage/data/cross_tester/voiced_to_svd_aiu/results/baseline_latents.16000.nn.voiced.mel_mu_mel_std_mfcc_mu_mfcc_std.100_0.001_1_1024.log
0.273913,/home/storage/data/cross_tester/voiced_to_svd_aiu/results/baseline_latents.16000.nn.voiced.mel_mu_mel_std.100_0.001_1_512.log
0.273913,/home/storage/data/cross_tester/voiced_to_svd_aiu/results/baseline_latents.16000.nn.voiced.mel_mu_mel_std.100_0.001_1_1024.log
0.267391,/home/storage/data/cross_tester/voiced_to_svd_aiu/results/baseline_latents.24000.nn.voiced.mel_mu_mel_std_mfcc_mu_mfcc_std.1000_0.001_1_512.log
0.267391,/home/storage/data/cross_tester/voiced_to_svd_aiu/results/baseline_latents.24000.nn.voiced.mel_mu_mel_std_mfcc_mu_mfcc_std.1000_0.001_1_1024.log
