cross_task_key,max_diag_level,exp_key,extra_db,percent_injection,epoch,0_acc_balanced,1_acc_balanced,4_acc_balanced,input_task_key,feature,num_diags,0_acc_normal,0_acc_pathological,1_acc_normal,1_acc_organic,1_acc_muscle_tension,1_acc_functional,4_acc_adductor_spasmodic_dysphonia,4_acc_cyst,4_acc_subglottal_mass,4_acc_hyperfunction,4_acc_normal,4_acc_paralysis,4_acc_vocal_fold_edema,4_acc_conversion_dysphonia,4_acc_paresis,4_acc_abductor_spasmodic_dysphonia,4_acc_laryngeal_tuberculosis,4_acc_scarring,4_acc_subglottis_stenosis,4_acc_hemmoragic_reinkes_edema,4_acc_leukoplakia,4_acc_polypoid_degeneration_reinkes,4_acc_vocal_fold_nodules,4_acc_post_intubation_submucosal_edema_mild,4_acc_varix,4_acc_exudative_hyperkeratotic_lesions_of_epithelium,4_acc_presbyphonia,4_acc_vocal_fold_polyp,4_acc_episodic_functional_dysphonia,4_acc_vocal_tremor,4_acc_hyperkinetic_dysphonia_polyps,4_acc_hyperkinetic_dysphonia_nodule,4_acc_hyperkinetic_dysphonia_vocal_fold_nodules,4_acc_hypokinetic_dysphonia,4_acc_hyperkinetic_dysphonia_adduction_deficit,4_acc_hypokinetic_dysphonia_adduction_deficit,4_acc_hypokinetic_dysphonia_spasmodic_dysphonia,4_acc_hyperkinetic_dysphonia_reinkes_edema,4_acc_hypokinetic_dysphonia_presbiphonia,4_acc_hyperkinetic_dysphonia_rigid_vocal_fold,4_acc_hyperkinetic_dysphonia,4_acc_hypokinetic_dysphonia_conversion_dysphonia,4_acc_hyperkinetic_dysphonia_vocal_fold_paralysis,4_acc_reflux_laryngitis,4_acc_hypokinetic_dysphonia_vocal_fold_paralysis,4_acc_hypokinetic_dysphonia_glottic_insufficiency
cross_test_voiced,0,unispeechSAT_phrase_0_25_emodb,EmoDB,25,6,0.5714009287925697,,,phrase,UnispeechSAT,1,0.47368421052631576,0.6691176470588235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cross_test_voiced,0,wav2vec_phrase_0_25_librispeech,LibrispeechDevClean,25,180,0.5694659442724458,,,phrase,Wav2Vec,1,0.631578947368421,0.5073529411764706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cross_test_voiced,0,wav2vec_phrase_0_50_librispeech,LibrispeechDevClean,50,140,0.5660474716202271,,,phrase,Wav2Vec,1,0.543859649122807,0.5882352941176471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cross_test_voiced,0,unispeechSAT_phrase_0_25_librispeech,LibrispeechDevClean,25,26,0.5610165118679051,,,phrase,UnispeechSAT,1,0.7543859649122807,0.36764705882352944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cross_test_voiced,0,wav2vec_a_0_50_emodb,EmoDB,50,5,0.5609520123839009,,,a_n,Wav2Vec,1,0.5263157894736842,0.5955882352941176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cross_test_voiced,0,unispeechSAT_phrase_0_50_librispeech,LibrispeechDevClean,50,22,0.560500515995872,,,phrase,UnispeechSAT,1,0.9298245614035088,0.19117647058823528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cross_test_voiced,0,unispeechSAT_phrase_0_50_emodb,EmoDB,50,16,0.5568240454076367,,,phrase,UnispeechSAT,1,0.9298245614035088,0.18382352941176472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cross_test_voiced,0,wav2vec_a_0_50_commonvoice,CommonVoiceDeltaSegment20,50,5,0.5555985552115583,,,a_n,Wav2Vec,1,0.5964912280701754,0.5147058823529411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cross_test_voiced,0,wav2vec_a_0_50_librispeech,LibrispeechDevClean,50,5,0.5527605779153766,,,a_n,Wav2Vec,1,0.5614035087719298,0.5441176470588235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cross_test_voiced,0,wav2vec_phrase_0_50_emodb,EmoDB,50,80,0.5175438596491229,,,phrase,Wav2Vec,1,0.03508771929824561,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cross_test_voiced,0,unispeechSAT_phrase_0_50_commonvoice,CommonVoiceDeltaSegment20,50,27,0.5036764705882353,,,phrase,UnispeechSAT,1,1.0,0.007352941176470588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cross_test_voiced,0,unispeechSAT_phrase_0_25_commonvoice,CommonVoiceDeltaSegment20,25,26,0.5022574819401444,,,phrase,UnispeechSAT,1,0.9824561403508771,0.022058823529411766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cross_test_voiced,0,wav2vec_phrase_0_25_emodb,EmoDB,25,87,0.5,,,phrase,Wav2Vec,1,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cross_test_voiced,0,mfccdd_phrase_0_50_librispeech,LibrispeechDevClean,50,882,0.5,,,phrase,MFCCDD,1,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cross_test_voiced,0,mfccdd_phrase_0_50_emodb,EmoDB,50,1770,0.5,,,phrase,MFCCDD,1,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cross_test_voiced,0,mfccdd_phrase_0_50_commonvoice,CommonVoiceDeltaSegment20,50,882,0.5,,,phrase,MFCCDD,1,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cross_test_voiced,0,mfccdd_phrase_0_25_librispeech,LibrispeechDevClean,25,1101,0.5,,,phrase,MFCCDD,1,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cross_test_voiced,0,mfccdd_phrase_0_25_emodb,EmoDB,25,1191,0.5,,,phrase,MFCCDD,1,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cross_test_voiced,0,mfccdd_phrase_0_25_commonvoice,CommonVoiceDeltaSegment20,25,1288,0.5,,,phrase,MFCCDD,1,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cross_test_voiced,0,mfccdd_a_0_50_librispeech,LibrispeechDevClean,50,91,0.5,,,a_n,MFCCDD,1,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cross_test_voiced,0,mfccdd_a_0_50_emodb,EmoDB,50,115,0.5,,,a_n,MFCCDD,1,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cross_test_voiced,0,mfccdd_a_0_50_commonvoice,CommonVoiceDeltaSegment20,50,118,0.5,,,a_n,MFCCDD,1,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cross_test_voiced,0,mfccdd_a_0_25_librispeech,LibrispeechDevClean,25,80,0.5,,,a_n,MFCCDD,1,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cross_test_voiced,0,mfccdd_a_0_25_emodb,EmoDB,25,84,0.5,,,a_n,MFCCDD,1,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cross_test_voiced,0,mfccdd_a_0_25_commonvoice,CommonVoiceDeltaSegment20,25,76,0.5,,,a_n,MFCCDD,1,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cross_test_voiced,0,wav2vec_phrase_0_25_commonvoice,CommonVoiceDeltaSegment20,25,120,0.47549019607843135,,,phrase,Wav2Vec,1,0.3333333333333333,0.6176470588235294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cross_test_voiced,0,wav2vec_phrase_0_50_commonvoice,CommonVoiceDeltaSegment20,50,191,0.4732327141382869,,,phrase,Wav2Vec,1,0.3508771929824561,0.5955882352941176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cross_test_meei,4,mfccdd_a_4_50_librispeech,LibrispeechDevClean,50,548,,,0.0496031746031746,a_n,MFCCDD,1,,,,,,,0.0,0.0,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35714285714285715,0.0,0.0,,,,,,,,,,,,,,,,
cross_test_meei,4,mfccdd_phrase_4_50_emodb,EmoDB,50,857,,,0.04768105158730159,phrase,MFCCDD,1,,,,,,,0.0,0.0,0.0,0.0,0.8229166666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,,,,,,,,,,,,,,,,
cross_test_meei,4,mfccdd_a_4_50_commonvoice,CommonVoiceDeltaSegment20,50,606,,,0.0470610119047619,a_n,MFCCDD,1,,,,,,,0.0,0.0,0.0,0.0,0.84375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,,,,,,,,,,,,,,,,
cross_test_meei,4,wav2vec_a_4_50_commonvoice,CommonVoiceDeltaSegment20,50,57,,,0.045572916666666664,a_n,Wav2Vec,1,,,,,,,0.0,0.0,0.0,0.0,0.84375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
cross_test_meei,4,mfccdd_a_4_25_commonvoice,CommonVoiceDeltaSegment20,25,1177,,,0.044084821428571425,a_n,MFCCDD,1,,,,,,,0.0,0.0,0.0,0.0,0.84375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21428571428571427,0.0,0.0,,,,,,,,,,,,,,,,
cross_test_meei,4,mfccdd_a_4_25_librispeech,LibrispeechDevClean,25,632,,,0.04321676587301587,a_n,MFCCDD,1,,,,,,,0.0,0.0,0.0,0.0,0.8229166666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21428571428571427,0.0,0.0,,,,,,,,,,,,,,,,
cross_test_meei,4,mfccdd_a_4_25_emodb,EmoDB,25,562,,,0.04321676587301587,a_n,MFCCDD,1,,,,,,,0.0,0.0,0.0,0.0,0.8229166666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21428571428571427,0.0,0.0,,,,,,,,,,,,,,,,
cross_test_meei,4,mfccdd_phrase_4_50_commonvoice,CommonVoiceDeltaSegment20,50,990,,,0.04278273809523809,phrase,MFCCDD,1,,,,,,,0.0,0.0,0.0,0.0,0.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21428571428571427,0.0,0.0,,,,,,,,,,,,,,,,
cross_test_meei,4,unispeechSAT_a_4_50_commonvoice,CommonVoiceDeltaSegment20,50,24,,,0.041666666666666664,a_n,UnispeechSAT,1,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
cross_test_meei,4,mfccdd_phrase_4_25_emodb,EmoDB,25,1057,,,0.040674603174603176,phrase,MFCCDD,1,,,,,,,0.0,0.0,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,,,,,,,,,,,,,,,,
cross_test_meei,4,mfccdd_phrase_4_50_librispeech,LibrispeechDevClean,50,1153,,,0.0402405753968254,phrase,MFCCDD,1,,,,,,,0.0,0.0,0.0,0.0,0.8229166666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,,,,,,,,,,,,,,,,
cross_test_meei,4,mfccdd_phrase_4_25_librispeech,LibrispeechDevClean,25,554,,,0.0402405753968254,phrase,MFCCDD,1,,,,,,,0.0,0.0,0.0,0.0,0.8229166666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,,,,,,,,,,,,,,,,
cross_test_meei,4,wav2vec_a_4_50_emodb,EmoDB,50,80,,,0.03732638888888889,a_n,Wav2Vec,1,,,,,,,0.0,0.0,0.0,0.0,0.8958333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
cross_test_meei,4,mfccdd_phrase_4_25_commonvoice,CommonVoiceDeltaSegment20,25,738,,,0.036830357142857144,phrase,MFCCDD,1,,,,,,,0.0,0.0,0.0,0.0,0.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,,,,,,,,,,,,,,,,
cross_test_meei,4,unispeechSAT_a_4_25_librispeech,LibrispeechDevClean,25,121,,,0.036458333333333336,a_n,UnispeechSAT,1,,,,,,,0.0,0.0,0.0,0.0,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
cross_test_meei,4,unispeechSAT_a_4_25_emodb,EmoDB,25,70,,,0.036458333333333336,a_n,UnispeechSAT,1,,,,,,,0.0,0.0,0.0,0.0,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
cross_test_meei,4,wav2vec_a_4_50_librispeech,LibrispeechDevClean,50,105,,,0.035590277777777776,a_n,Wav2Vec,1,,,,,,,0.0,0.0,0.0,0.0,0.8541666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
cross_test_meei,4,mfccdd_a_4_50_emodb,EmoDB,50,1016,,,0.03515625,a_n,MFCCDD,1,,,,,,,0.0,0.0,0.0,0.0,0.84375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
cross_test_meei,4,unispeechSAT_a_4_50_librispeech,LibrispeechDevClean,50,80,,,0.034722222222222224,a_n,UnispeechSAT,1,,,,,,,0.0,0.0,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
cross_test_meei,4,unispeechSAT_a_4_25_commonvoice,CommonVoiceDeltaSegment20,25,100,,,0.033854166666666664,a_n,UnispeechSAT,1,,,,,,,0.0,0.0,0.0,0.0,0.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
cross_test_meei,4,wav2vec_phrase_4_25_librispeech,LibrispeechDevClean,25,28,,,0.02560763888888889,phrase,Wav2Vec,1,,,,,,,0.0,0.0,0.0,0.0,0.6145833333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
cross_test_meei,4,wav2vec_phrase_4_50_librispeech,LibrispeechDevClean,50,140,,,0.024739583333333332,phrase,Wav2Vec,1,,,,,,,0.0,0.0,0.0,0.0,0.59375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
cross_test_meei,4,wav2vec_phrase_4_50_commonvoice,CommonVoiceDeltaSegment20,50,140,,,0.02170138888888889,phrase,Wav2Vec,1,,,,,,,0.0,0.0,0.0,0.0,0.5208333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
cross_test_meei,4,wav2vec_phrase_4_25_commonvoice,CommonVoiceDeltaSegment20,25,144,,,0.02170138888888889,phrase,Wav2Vec,1,,,,,,,0.0,0.0,0.0,0.0,0.5208333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
cross_test_meei,4,wav2vec_phrase_4_50_emodb,EmoDB,50,102,,,0.02126736111111111,phrase,Wav2Vec,1,,,,,,,0.0,0.0,0.0,0.0,0.5104166666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
cross_test_meei,4,unispeechSAT_phrase_4_50_emodb,EmoDB,50,9,,,0.020833333333333332,phrase,UnispeechSAT,1,,,,,,,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
cross_test_meei,4,unispeechSAT_phrase_4_25_emodb,EmoDB,25,19,,,0.020833333333333332,phrase,UnispeechSAT,1,,,,,,,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
cross_test_meei,4,unispeechSAT_phrase_4_25_commonvoice,CommonVoiceDeltaSegment20,25,51,,,0.020833333333333332,phrase,UnispeechSAT,1,,,,,,,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
cross_test_meei,4,wav2vec_phrase_4_25_emodb,EmoDB,25,22,,,0.01909722222222222,phrase,Wav2Vec,1,,,,,,,0.0,0.0,0.0,0.0,0.4583333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
cross_test_meei,1,mfccdd_phrase_1_25_librispeech,LibrispeechDevClean,25,1132,,0.4599095716210202,,phrase,MFCCDD,1,,,0.7291666666666666,0.8691588785046729,0.02702702702702703,0.21428571428571427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cross_test_meei,1,mfccdd_phrase_1_50_emodb,EmoDB,50,903,,0.42279523974909494,,phrase,MFCCDD,1,,,0.8645833333333334,0.8130841121495327,0.013513513513513514,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cross_test_meei,1,mfccdd_phrase_1_25_emodb,EmoDB,25,921,,0.4201621305885324,,phrase,MFCCDD,1,,,0.8125,0.8411214953271028,0.02702702702702703,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cross_test_meei,1,mfccdd_phrase_1_50_commonvoice,CommonVoiceDeltaSegment20,50,1075,,0.41205297002610086,,phrase,MFCCDD,1,,,0.7291666666666666,0.8785046728971962,0.04054054054054054,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cross_test_meei,1,mfccdd_a_1_50_librispeech,LibrispeechDevClean,50,152,,0.4058619074682159,,a_n,MFCCDD,1,,,0.7708333333333334,0.7850467289719626,0.06756756756756757,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cross_test_meei,1,mfccdd_phrase_1_25_commonvoice,CommonVoiceDeltaSegment20,25,881,,0.40169418834722576,,phrase,MFCCDD,1,,,0.7708333333333334,0.822429906542056,0.013513513513513514,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cross_test_meei,1,mfccdd_phrase_1_50_librispeech,LibrispeechDevClean,50,1323,,0.3990459501557633,,phrase,MFCCDD,1,,,0.7083333333333334,0.8878504672897196,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cross_test_meei,1,mfccdd_a_1_25_emodb,EmoDB,25,67,,0.39187215837332656,,a_n,MFCCDD,1,,,0.8125,0.7009345794392523,0.05405405405405406,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cross_test_meei,1,mfccdd_a_1_25_librispeech,LibrispeechDevClean,25,88,,0.3737646817378125,,a_n,MFCCDD,1,,,0.5625,0.8785046728971962,0.05405405405405406,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cross_test_meei,1,mfccdd_a_1_50_commonvoice,CommonVoiceDeltaSegment20,50,86,,0.37245503388902923,,a_n,MFCCDD,1,,,0.5520833333333334,0.897196261682243,0.04054054054054054,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cross_test_meei,1,mfccdd_a_1_25_commonvoice,CommonVoiceDeltaSegment20,25,26,,0.3722024448513934,,a_n,MFCCDD,1,,,0.5520833333333334,0.8691588785046729,0.06756756756756757,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cross_test_meei,1,mfccdd_a_1_50_emodb,EmoDB,50,80,,0.3680011787488423,,a_n,MFCCDD,1,,,0.8333333333333334,0.5981308411214953,0.04054054054054054,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cross_test_meei,1,unispeechSAT_phrase_1_50_emodb,EmoDB,50,13,,0.3644859813084112,,phrase,UnispeechSAT,1,,,1.0,0.45794392523364486,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cross_test_meei,1,wav2vec_phrase_1_25_emodb,EmoDB,25,168,,0.349255275803173,,phrase,Wav2Vec,1,,,0.4791666666666667,0.7383177570093458,0.10810810810810811,0.07142857142857142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cross_test_meei,1,unispeechSAT_phrase_1_50_librispeech,LibrispeechDevClean,50,13,,0.34579439252336447,,phrase,UnispeechSAT,1,,,1.0,0.38317757009345793,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cross_test_meei,1,unispeechSAT_phrase_1_25_librispeech,LibrispeechDevClean,25,11,,0.3456483644859813,,phrase,UnispeechSAT,1,,,0.8125,0.5700934579439252,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cross_test_meei,1,wav2vec_phrase_1_25_librispeech,LibrispeechDevClean,25,120,,0.3378660285786454,,phrase,Wav2Vec,1,,,0.625,0.5700934579439252,0.013513513513513514,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cross_test_meei,1,wav2vec_phrase_1_50_emodb,EmoDB,50,160,,0.33264623101071694,,phrase,Wav2Vec,1,,,0.5,0.6915887850467289,0.06756756756756757,0.07142857142857142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cross_test_meei,1,wav2vec_phrase_1_50_librispeech,LibrispeechDevClean,50,160,,0.32965265624436185,,phrase,Wav2Vec,1,,,0.65625,0.5233644859813084,0.06756756756756757,0.07142857142857142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cross_test_meei,1,wav2vec_phrase_1_50_commonvoice,CommonVoiceDeltaSegment20,50,40,,0.32916232529258227,,phrase,Wav2Vec,1,,,0.6354166666666666,0.6542056074766355,0.02702702702702703,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cross_test_meei,1,wav2vec_phrase_1_25_commonvoice,CommonVoiceDeltaSegment20,25,168,,0.31222899301170326,,phrase,Wav2Vec,1,,,0.5416666666666666,0.6261682242990654,0.08108108108108109,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cross_test_meei,1,wav2vec_a_1_50_commonvoice,CommonVoiceDeltaSegment20,50,9,,0.3117494685105666,,a_n,Wav2Vec,1,,,0.8854166666666666,0.1588785046728972,0.20270270270270271,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cross_test_meei,1,unispeechSAT_phrase_1_25_commonvoice,CommonVoiceDeltaSegment20,25,16,,0.3014018691588785,,phrase,UnispeechSAT,1,,,1.0,0.205607476635514,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cross_test_meei,1,unispeechSAT_phrase_1_50_commonvoice,CommonVoiceDeltaSegment20,50,20,,0.29906542056074764,,phrase,UnispeechSAT,1,,,1.0,0.19626168224299065,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cross_test_meei,1,wav2vec_a_1_50_librispeech,LibrispeechDevClean,50,40,,0.2648856508377536,,a_n,Wav2Vec,1,,,0.7708333333333334,0.2616822429906542,0.02702702702702703,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cross_test_meei,1,wav2vec_a_1_50_emodb,EmoDB,50,40,,0.2617460480340153,,a_n,Wav2Vec,1,,,0.7395833333333334,0.2803738317757009,0.02702702702702703,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cross_test_meei,0,mfccdd_phrase_0_50_emodb,EmoDB,50,1770,0.8369391025641026,,,phrase,MFCCDD,1,0.8020833333333334,0.8717948717948718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cross_test_meei,0,mfccdd_phrase_0_25_commonvoice,CommonVoiceDeltaSegment20,25,1288,0.8264423076923078,,,phrase,MFCCDD,1,0.7708333333333334,0.882051282051282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cross_test_meei,0,mfccdd_phrase_0_50_commonvoice,CommonVoiceDeltaSegment20,50,882,0.8238782051282052,,,phrase,MFCCDD,1,0.7708333333333334,0.8769230769230769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cross_test_meei,0,mfccdd_phrase_0_25_emodb,EmoDB,25,1191,0.8190705128205128,,,phrase,MFCCDD,1,0.8125,0.8256410256410256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
