train_acc,val_acc,log_file epoch lr, layerr, hidden dim
0.780412,0.714286,/home/workspace/data/wavlm_hubert[10][3]_a_n/16000/nn/results/svd_a.wavlm_hubert_combined.1000_0.0001_1_512.log
0.780412,0.714286,/home/workspace/data/wavlm_hubert[10][3]_a_n/16000/nn/results/svd_a.wavlm_hubert_combined.1000_0.0001_1_1024.log
0.998969,0.707792,/home/workspace/data/wavlm_decoar2[10][5]_a_n/16000/nn/results/svd_a.wavlm_decoar2_combined.1000_0.001_2_1024.log
0.840206,0.707792,/home/workspace/data/wavlm_data2vec[10][0]_a_n/16000/nn/results/svd_a.wavlm_data2vec_combined.100_0.0001_5_1024.log
0.821649,0.707792,/home/workspace/data/wavlm_data2vec[10][0]_a_n/16000/nn/results/svd_a.wavlm_data2vec_combined.100_0.0001_5_512.log
0.810309,0.707792,/home/workspace/data/wavlm_hubert[10][3]_a_n/16000/nn/results/svd_a.wavlm_hubert_combined.100_0.001_5_1024.log
0.808247,0.707792,/home/workspace/data/wavlm_data2vec[10][0]_a_n/16000/nn/results/svd_a.wavlm_data2vec_combined.100_0.001_2_512.log
0.790722,0.707792,/home/workspace/data/wavlm_decoar2[10][5]_a_n/16000/nn/results/svd_a.wavlm_decoar2_combined.100_0.0001_10_1024.log
0.782474,0.707792,/home/workspace/data/wavlm_data2vec[10][0]_a_n/16000/nn/results/svd_a.wavlm_data2vec_combined.1000_0.001_5_1024.log
0.998969,0.701299,/home/workspace/data/wavlm_decoar2[10][5]_a_n/16000/nn/results/svd_a.wavlm_decoar2_combined.1000_0.0001_2_512.log
0.997938,0.701299,/home/workspace/data/wavlm_hubert[10][3]_a_n/16000/nn/results/svd_a.wavlm_hubert_combined.1000_0.0001_2_1024.log
0.983505,0.701299,/home/workspace/data/wavlm_data2vec[10][0]_a_n/16000/nn/results/svd_a.wavlm_data2vec_combined.1000_0.001_2_512.log
0.983505,0.701299,/home/workspace/data/wavlm_data2vec[10][0]_a_n/16000/nn/results/svd_a.wavlm_data2vec_combined.1000_0.0001_2_512.log
0.891753,0.701299,/home/workspace/data/wavlm_hubert[10][3]_a_n/16000/nn/results/svd_a.wavlm_hubert_combined.1000_0.001_10_512.log
0.834021,0.701299,/home/workspace/data/wavlm_decoar2[10][5]_a_n/16000/nn/results/svd_a.wavlm_decoar2_combined.100_0.001_2_1024.log
0.825773,0.701299,/home/workspace/data/wavlm_decoar2[10][5]_a_n/16000/nn/results/svd_a.wavlm_decoar2_combined.100_0.0001_2_1024.log
0.816495,0.701299,/home/workspace/data/wavlm_data2vec[10][0]_a_n/16000/nn/results/svd_a.wavlm_data2vec_combined.100_0.001_2_1024.log
0.777320,0.701299,/home/workspace/data/wavlm_decoar2[10][5]_a_n/16000/nn/results/svd_a.wavlm_decoar2_combined.100_0.001_10_512.log
1.000000,0.694805,/home/workspace/data/wavlm_data2vec[10][0]_a_n/16000/nn/results/svd_a.wavlm_data2vec_combined.1000_0.0001_5_512.log
0.988660,0.694805,/home/workspace/data/wavlm_hubert[10][3]_a_n/16000/nn/results/svd_a.wavlm_hubert_combined.1000_0.001_2_1024.log
0.980412,0.694805,/home/workspace/data/wavlm_hubert[10][3]_a_n/16000/nn/results/svd_a.wavlm_hubert_combined.1000_0.001_2_512.log
0.892784,0.694805,/home/workspace/data/wavlm_hubert[10][3]_a_n/16000/nn/results/svd_a.wavlm_hubert_combined.1000_0.001_5_1024.log
0.873196,0.694805,/home/workspace/data/wavlm_decoar2[10][5]_a_n/16000/nn/results/svd_a.wavlm_decoar2_combined.1000_0.001_10_1024.log
0.873196,0.694805,/home/workspace/data/wavlm_hubert[10][3]_a_n/16000/nn/results/svd_a.wavlm_hubert_combined.1000_0.001_1_1024.log
0.873196,0.694805,/home/workspace/data/wavlm_hubert[10][3]_a_n/16000/nn/results/svd_a.wavlm_hubert_combined.1000_0.001_1_512.log
0.816495,0.694805,/home/workspace/data/wavlm_data2vec[10][0]_a_n/16000/nn/results/svd_a.wavlm_data2vec_combined.100_0.0001_2_1024.log
0.814433,0.694805,/home/workspace/data/wavlm_data2vec[10][0]_a_n/16000/nn/results/svd_a.wavlm_data2vec_combined.100_0.001_5_512.log
0.810309,0.694805,/home/workspace/data/wavlm_decoar2[10][5]_a_n/16000/nn/results/svd_a.wavlm_decoar2_combined.100_0.0001_5_512.log
0.796907,0.694805,/home/workspace/data/wavlm_decoar2[10][5]_a_n/16000/nn/results/svd_a.wavlm_decoar2_combined.1000_0.0001_1_512.log
0.796907,0.694805,/home/workspace/data/wavlm_decoar2[10][5]_a_n/16000/nn/results/svd_a.wavlm_decoar2_combined.1000_0.0001_1_1024.log
0.772165,0.694805,/home/workspace/data/wavlm_decoar2[10][5]_a_n/16000/nn/results/svd_a.wavlm_decoar2_combined.100_0.001_1_512.log
0.772165,0.694805,/home/workspace/data/wavlm_decoar2[10][5]_a_n/16000/nn/results/svd_a.wavlm_decoar2_combined.100_0.001_1_1024.log
0.770103,0.694805,/home/workspace/data/wavlm_data2vec[10][0]_a_n/16000/nn/results/svd_a.wavlm_data2vec_combined.100_0.0001_10_512.log
0.769072,0.694805,/home/workspace/data/wavlm_data2vec[10][0]_a_n/16000/nn/results/svd_a.wavlm_data2vec_combined.100_0.001_5_1024.log
1.000000,0.688312,/home/workspace/data/wavlm_decoar2[10][5]_a_n/16000/nn/results/svd_a.wavlm_decoar2_combined.1000_0.001_5_1024.log
1.000000,0.688312,/home/workspace/data/wavlm_decoar2[10][5]_a_n/16000/nn/results/svd_a.wavlm_decoar2_combined.1000_0.0001_2_1024.log
0.905155,0.688312,/home/workspace/data/wavlm_decoar2[10][5]_a_n/16000/nn/results/svd_a.wavlm_decoar2_combined.1000_0.001_1_1024.log
0.905155,0.688312,/home/workspace/data/wavlm_decoar2[10][5]_a_n/16000/nn/results/svd_a.wavlm_decoar2_combined.1000_0.001_1_512.log
0.787629,0.688312,/home/workspace/data/wavlm_data2vec[10][0]_a_n/16000/nn/results/svd_a.wavlm_data2vec_combined.100_0.001_10_1024.log
0.784536,0.688312,/home/workspace/data/wavlm_data2vec[10][0]_a_n/16000/nn/results/svd_a.wavlm_data2vec_combined.1000_0.0001_1_1024.log
0.784536,0.688312,/home/workspace/data/wavlm_data2vec[10][0]_a_n/16000/nn/results/svd_a.wavlm_data2vec_combined.1000_0.0001_1_512.log
0.784536,0.688312,/home/workspace/data/wavlm_hubert[10][3]_a_n/16000/nn/results/svd_a.wavlm_hubert_combined.100_0.001_10_512.log
0.773196,0.688312,/home/workspace/data/wavlm_hubert[10][3]_a_n/16000/nn/results/svd_a.wavlm_hubert_combined.100_0.0001_10_512.log
0.764948,0.688312,/home/workspace/data/wavlm_data2vec[10][0]_a_n/16000/nn/results/svd_a.wavlm_data2vec_combined.100_0.001_1_512.log
0.764948,0.688312,/home/workspace/data/wavlm_data2vec[10][0]_a_n/16000/nn/results/svd_a.wavlm_data2vec_combined.100_0.001_1_1024.log
1.000000,0.681818,/home/workspace/data/wavlm_data2vec[10][0]_a_n/16000/nn/results/svd_a.wavlm_data2vec_combined.1000_0.001_5_512.log
1.000000,0.681818,/home/workspace/data/wavlm_hubert[10][3]_a_n/16000/nn/results/svd_a.wavlm_hubert_combined.1000_0.0001_10_1024.log
0.983505,0.681818,/home/workspace/data/wavlm_hubert[10][3]_a_n/16000/nn/results/svd_a.wavlm_hubert_combined.1000_0.0001_2_512.log
0.847423,0.681818,/home/workspace/data/wavlm_decoar2[10][5]_a_n/16000/nn/results/svd_a.wavlm_decoar2_combined.1000_0.001_10_512.log
0.775258,0.681818,/home/workspace/data/wavlm_decoar2[10][5]_a_n/16000/nn/results/svd_a.wavlm_decoar2_combined.100_0.0001_10_512.log
0.769072,0.681818,/home/workspace/data/wavlm_hubert[10][3]_a_n/16000/nn/results/svd_a.wavlm_hubert_combined.100_0.001_1_1024.log
0.769072,0.681818,/home/workspace/data/wavlm_hubert[10][3]_a_n/16000/nn/results/svd_a.wavlm_hubert_combined.100_0.001_1_512.log
1.000000,0.675325,/home/workspace/data/wavlm_data2vec[10][0]_a_n/16000/nn/results/svd_a.wavlm_data2vec_combined.1000_0.0001_5_1024.log
1.000000,0.675325,/home/workspace/data/wavlm_decoar2[10][5]_a_n/16000/nn/results/svd_a.wavlm_decoar2_combined.1000_0.001_2_512.log
0.998969,0.675325,/home/workspace/data/wavlm_data2vec[10][0]_a_n/16000/nn/results/svd_a.wavlm_data2vec_combined.1000_0.0001_2_1024.log
0.778351,0.675325,/home/workspace/data/wavlm_hubert[10][3]_a_n/16000/nn/results/svd_a.wavlm_hubert_combined.100_0.001_10_1024.log
1.000000,0.668831,/home/workspace/data/wavlm_decoar2[10][5]_a_n/16000/nn/results/svd_a.wavlm_decoar2_combined.1000_0.0001_10_1024.log
0.920619,0.668831,/home/workspace/data/wavlm_data2vec[10][0]_a_n/16000/nn/results/svd_a.wavlm_data2vec_combined.1000_0.001_10_1024.log
0.791753,0.668831,/home/workspace/data/wavlm_data2vec[10][0]_a_n/16000/nn/results/svd_a.wavlm_data2vec_combined.100_0.0001_10_1024.log
1.000000,0.662338,/home/workspace/data/wavlm_data2vec[10][0]_a_n/16000/nn/results/svd_a.wavlm_data2vec_combined.1000_0.0001_10_512.log
1.000000,0.662338,/home/workspace/data/wavlm_decoar2[10][5]_a_n/16000/nn/results/svd_a.wavlm_decoar2_combined.1000_0.0001_10_512.log
1.000000,0.662338,/home/workspace/data/wavlm_decoar2[10][5]_a_n/16000/nn/results/svd_a.wavlm_decoar2_combined.1000_0.0001_5_512.log
1.000000,0.662338,/home/workspace/data/wavlm_decoar2[10][5]_a_n/16000/nn/results/svd_a.wavlm_decoar2_combined.1000_0.0001_5_1024.log
1.000000,0.662338,/home/workspace/data/wavlm_hubert[10][3]_a_n/16000/nn/results/svd_a.wavlm_hubert_combined.1000_0.0001_5_1024.log
1.000000,0.662338,/home/workspace/data/wavlm_hubert[10][3]_a_n/16000/nn/results/svd_a.wavlm_hubert_combined.1000_0.0001_10_512.log
0.989691,0.662338,/home/workspace/data/wavlm_data2vec[10][0]_a_n/16000/nn/results/svd_a.wavlm_data2vec_combined.1000_0.001_2_1024.log
0.816495,0.662338,/home/workspace/data/wavlm_hubert[10][3]_a_n/16000/nn/results/svd_a.wavlm_hubert_combined.100_0.0001_5_1024.log
0.790722,0.662338,/home/workspace/data/wavlm_hubert[10][3]_a_n/16000/nn/results/svd_a.wavlm_hubert_combined.100_0.0001_10_1024.log
0.761856,0.655844,/home/workspace/data/wavlm_decoar2[10][5]_a_n/16000/nn/results/svd_a.wavlm_decoar2_combined.100_0.001_10_1024.log
1.000000,0.649351,/home/workspace/data/wavlm_hubert[10][3]_a_n/16000/nn/results/svd_a.wavlm_hubert_combined.1000_0.0001_5_512.log
1.000000,0.642857,/home/workspace/data/wavlm_decoar2[10][5]_a_n/16000/nn/results/svd_a.wavlm_decoar2_combined.1000_0.001_5_512.log
0.794845,0.642857,/home/workspace/data/wavlm_data2vec[10][0]_a_n/16000/nn/results/svd_a.wavlm_data2vec_combined.1000_0.001_10_512.log
0.792784,0.642857,/home/workspace/data/wavlm_hubert[10][3]_a_n/16000/nn/results/svd_a.wavlm_hubert_combined.1000_0.001_5_512.log
0.751546,0.629870,/home/workspace/data/wavlm_data2vec[10][0]_a_n/16000/nn/results/svd_a.wavlm_data2vec_combined.1000_0.0001_10_1024.log
0.740206,0.629870,/home/workspace/data/wavlm_hubert[10][3]_a_n/16000/nn/results/svd_a.wavlm_hubert_combined.100_0.001_5_512.log
0.756701,0.623377,/home/workspace/data/wavlm_decoar2[10][5]_a_n/16000/nn/results/svd_a.wavlm_decoar2_combined.100_0.001_5_1024.log
0.668041,0.590909,/home/workspace/data/wavlm_hubert[10][3]_a_n/16000/nn/results/svd_a.wavlm_hubert_combined.100_0.0001_1_1024.log
0.668041,0.590909,/home/workspace/data/wavlm_hubert[10][3]_a_n/16000/nn/results/svd_a.wavlm_hubert_combined.100_0.0001_1_512.log
0.664948,0.590909,/home/workspace/data/wavlm_decoar2[10][5]_a_n/16000/nn/results/svd_a.wavlm_decoar2_combined.100_0.0001_1_1024.log
0.664948,0.590909,/home/workspace/data/wavlm_decoar2[10][5]_a_n/16000/nn/results/svd_a.wavlm_decoar2_combined.100_0.0001_1_512.log
0.663918,0.584416,/home/workspace/data/wavlm_data2vec[10][0]_a_n/16000/nn/results/svd_a.wavlm_data2vec_combined.100_0.0001_1_512.log
0.663918,0.584416,/home/workspace/data/wavlm_data2vec[10][0]_a_n/16000/nn/results/svd_a.wavlm_data2vec_combined.100_0.0001_1_1024.log
0.500000,0.500000,/home/workspace/data/wavlm_data2vec[10][0]_a_n/16000/nn/results/svd_a.wavlm_data2vec_combined.100_0.001_10_512.log
